tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0194218,movie,Panic,Panic,0,2000,,88,"Comedy,Crime,Drama",6.6,9681
tt0194368,movie,Chain of Fools,Chain of Fools,0,2000,,98,"Comedy,Crime",6.0,4600
tt0195234,movie,Saving Grace,Saving Grace,0,2000,,93,"Comedy,Crime",6.9,20184
tt0195685,movie,Erin Brockovich,Erin Brockovich,0,2000,,131,"Biography,Drama",7.5,247511
tt0195714,movie,Final Destination,Final Destination,0,2000,,98,"Horror,Thriller",6.7,336940
tt0195778,movie,Here on Earth,Here on Earth,0,2000,,96,"Drama,Romance",5.2,9286
tt0195945,movie,Next Friday,Next Friday,0,2000,,98,Comedy,6.2,47732
tt0196069,movie,Samsara,Samsara,0,2001,,138,"Adventure,Drama,Romance",7.7,8506
tt0196106,movie,MVP: Most Valuable Primate,MVP: Most Valuable Primate,0,2000,,93,"Comedy,Family,Sport",4.3,2965
tt0196158,movie,Ticker,Ticker,0,2001,,92,"Action,Crime,Thriller",3.5,7717
tt0196216,movie,Small Time Crooks,Small Time Crooks,0,2000,,94,"Comedy,Crime",6.7,42775
tt0196219,movie,The Wrecking Crew,The Wrecking Crew,0,2000,,80,"Action,Crime,Drama",2.2,1261
tt0196223,movie,The Right Temptation,The Right Temptation,0,2000,,95,"Drama,Romance,Thriller",5.4,1529
tt0196229,movie,Zoolander,Zoolander,0,2001,,90,Comedy,6.5,318242
tt0196267,movie,Cruel Intentions 2,Cruel Intentions 2,0,2000,,87,Drama,4.4,17139
tt0196614,movie,Hjärta av sten,Hjärta av sten,0,2000,,79,"Action,Thriller",3.6,1195
tt0196708,movie,Lockdown,Lockdown,0,2000,,105,"Drama,Thriller",6.2,2839
tt0196723,movie,Forever Lulu,Forever Lulu,0,2000,,99,"Drama,Romance",5.6,1583
tt0196811,movie,Olga,Olga,0,2004,,141,"Biography,Drama,History",6.5,4023
tt0197096,movie,What's Cooking?,What's Cooking?,0,2000,,109,"Comedy,Drama,Romance",6.8,3153
tt0197384,movie,Crime + Punishment in Suburbia,Crime + Punishment in Suburbia,0,2000,,100,"Drama,Thriller",5.8,3456
tt0197402,movie,Detector,Detektor,0,2000,,104,"Comedy,Drama",6.6,1472
tt0197750,movie,Paranoid,Paranoid,0,2000,,93,"Crime,Horror,Thriller",4.0,2472
tt0198021,movie,Where the Heart Is,Where the Heart Is,0,2000,,120,"Comedy,Drama,Romance",6.7,38376
tt0198386,movie,The Crew,The Crew,0,2000,,88,"Comedy,Crime",5.6,5671
tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,,92,"Adventure,Animation,Comedy",8.1,1079279
tt0199290,movie,3 Strikes,3 Strikes,0,2000,,82,Comedy,4.8,3905
tt0199314,movie,About Adam,About Adam,0,2000,,97,"Comedy,Romance",5.8,6991
tt0199481,movie,Druids,Vercingétorix,0,2001,,120,"Adventure,Biography,Drama",2.8,5521
tt0199626,movie,In the Cut,In the Cut,0,2003,,119,"Mystery,Thriller",5.4,27898
tt0199650,movie,Jill Rips,Jill Rips,0,2000,,94,"Drama,Thriller",3.9,1351
tt0199725,movie,Love & Basketball,Love & Basketball,0,2000,,125,"Drama,Romance,Sport",7.2,26750
tt0199727,movie,"Love, Honor and Obey","Love, Honour and Obey",0,2000,,103,"Comedy,Crime",6.4,6070
tt0199753,movie,Red Planet,Red Planet,0,2000,,106,"Action,Sci-Fi,Thriller",5.7,62548
tt0199974,movie,The Prophet's Game,The Prophet's Game,0,2000,,106,"Crime,Drama,Thriller",4.9,1278
tt0200027,movie,Riding in Cars with Boys,Riding in Cars with Boys,0,2001,,132,"Biography,Comedy,Drama",6.5,31881
tt0200192,movie,Cheeky,Tra(sgre)dire,0,2000,,91,"Comedy,Drama",5.4,7504
tt0200299,movie,Bad Luck Love,Bad Luck Love,0,2000,,94,"Crime,Drama",6.0,1581
tt0200427,movie,Diamond Men,Diamond Men,0,2000,,100,Drama,6.9,1859
tt0200465,movie,The Bank Job,The Bank Job,0,2008,,111,"Crime,Thriller",7.2,197475
tt0200472,movie,Beautiful Joe,Beautiful Joe,0,2000,,98,"Comedy,Drama",5.6,2473
tt0200530,movie,Chuck & Buck,Chuck & Buck,0,2000,,96,"Comedy,Drama",6.6,6187
tt0200550,movie,Coyote Ugly,Coyote Ugly,0,2000,,100,"Comedy,Drama,Music",5.8,127893
tt0200669,movie,The Golden Bowl,The Golden Bowl,0,2000,,130,"Drama,Romance",5.9,4711
tt0200720,movie,The House of Mirth,The House of Mirth,0,2000,,135,"Drama,Romance",7.0,8691
tt0201394,movie,The Shrink Is In,The Shrink Is In,0,2001,,92,"Comedy,Romance",5.1,1659
tt0201485,movie,The Body,The Body,0,2001,,109,"Drama,Mystery,Romance",5.4,8679
tt0201694,movie,Longshot,Longshot,0,2001,,93,"Action,Comedy,Crime",2.6,1187
tt0201844,movie,Survival Island,Survival Island,0,2002,,85,"Horror,Thriller",2.6,4770
tt0201899,movie,A Rumor of Angels,A Rumor of Angels,0,2000,,106,Drama,6.8,1818
tt0202236,movie,Tribulation,Tribulation,0,2000,,95,"Drama,Sci-Fi,Thriller",4.8,1046
tt0202314,movie,Deep Core,Deep Core,0,2000,,80,"Action,Sci-Fi,Thriller",3.2,1334
tt0202402,movie,Whatever It Takes,Whatever It Takes,0,2000,,94,"Comedy,Drama,Romance",5.5,13214
tt0202470,movie,Rock Star,Rock Star,0,2001,,105,"Drama,Music",6.3,47175
tt0202623,movie,The Third Wheel,The Third Wheel,0,2002,,91,"Comedy,Romance",5.5,5126
tt0202641,movie,Two Family House,Two Family House,0,2000,,108,"Comedy,Drama,Romance",7.2,1785
tt0202677,movie,The Way of the Gun,The Way of the Gun,0,2000,,119,"Action,Crime,Drama",6.6,37305
tt0203009,movie,Moulin Rouge!,Moulin Rouge!,0,2001,,127,"Drama,Musical,Romance",7.5,315310
tt0203019,movie,Men of Honor,Men of Honor,0,2000,,129,"Biography,Drama",7.2,130722
tt0203119,movie,Sexy Beast,Sexy Beast,0,2000,,89,"Crime,Drama,Thriller",7.3,76165
tt0203166,movie,Together,Tillsammans,0,2000,,106,"Comedy,Drama,Romance",7.4,24281
tt0203230,movie,You Can Count on Me,You Can Count on Me,0,2000,,111,Drama,7.5,33506
tt0203289,movie,American Desi,American Desi,0,2001,,100,"Comedy,Drama,Romance",6.6,1695
tt0203540,movie,Greenfingers,Greenfingers,0,2000,,91,"Comedy,Crime,Drama",6.8,6980
tt0203632,movie,The Princess and the Warrior,Der Krieger und die Kaiserin,0,2000,,135,"Drama,Mystery,Romance",7.4,15250
tt0203755,movie,One Night at McCool's,One Night at McCool's,0,2001,,93,"Comedy,Crime",6.2,30692
tt0203940,movie,Spiders,Spiders,0,2000,,94,"Horror,Sci-Fi,Thriller",4.0,3455
tt0203975,movie,Tart,Tart,0,2001,,94,"Crime,Drama,Romance",4.7,3836
tt0204055,movie,Wild Mussels,Wilde mossels,0,2000,,115,Drama,6.9,1126
tt0204137,movie,Animal Factory,Animal Factory,0,2000,,94,"Crime,Drama",6.6,16183
tt0204175,movie,Boys and Girls,Boys and Girls,0,2000,,94,"Comedy,Drama,Romance",5.4,18437
tt0204313,movie,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,,114,"Horror,Mystery,Thriller",5.1,41440
tt0204322,movie,Firecracker,Firecracker,0,2005,,112,"Crime,Drama,Mystery",5.0,1084
tt0204350,movie,Poor White Trash,Poor White Trash,0,2000,,85,"Comedy,Crime",4.9,1501
tt0204626,movie,The Watcher,The Watcher,0,2000,,97,"Crime,Drama,Mystery",5.3,29665
tt0204640,movie,Sordid Lives,Sordid Lives,0,2000,,111,"Comedy,Romance",6.7,3916
tt0204700,movie,Trouble Every Day,Trouble Every Day,0,2001,,101,"Drama,Horror,Thriller",5.9,11030
tt0204761,movie,Fidelity,La fidélité,0,2000,,166,Drama,5.6,2171
tt0204932,movie,A Summer Tale,Den bästa sommaren,0,2000,,91,"Comedy,Drama,Family",7.3,4940
tt0204946,movie,Bring It On,Bring It On,0,2000,,98,"Comedy,Romance,Sport",6.2,114828
tt0205177,movie,Kevin & Perry Go Large,Kevin & Perry Go Large,0,2000,,82,"Comedy,Music",5.8,15396
tt0205271,movie,Dr. T & the Women,Dr. T & the Women,0,2000,,122,"Comedy,Drama,Romance",4.7,19786
tt0205418,movie,The Smokers,The Smokers,0,2000,,96,Thriller,3.0,2902
tt0205461,movie,Thomas and the Magic Railroad,Thomas and the Magic Railroad,0,2000,,85,"Adventure,Comedy,Family",4.3,5226
tt0205873,movie,The Dish,The Dish,0,2000,,101,"Comedy,Drama,History",7.2,17851
tt0206113,movie,Madison,Madison,0,2001,,99,"Drama,Sport",6.3,1757
tt0206226,movie,Psycho Beach Party,Psycho Beach Party,0,2000,,95,"Comedy,Horror,Mystery",6.1,7541
tt0206275,movie,Save the Last Dance,Save the Last Dance,0,2001,,112,"Drama,Music,Romance",6.2,69178
tt0206314,movie,Joy Ride,Joy Ride,0,2001,,97,"Mystery,Thriller",6.6,82276
tt0206367,movie,The Trumpet of the Swan,The Trumpet of the Swan,0,2001,,75,"Animation,Drama,Family",5.0,1380
tt0206420,movie,Woman on Top,Woman on Top,0,2000,,92,"Comedy,Fantasy,Romance",5.3,11232
tt0206634,movie,Children of Men,Children of Men,0,2006,,109,"Drama,Sci-Fi,Thriller",7.9,567978
tt0206742,movie,Fast Food Fast Women,Fast Food Fast Women,0,2000,,95,"Comedy,Romance",6.4,2186
tt0206762,movie,Friends and Family,Friends and Family,0,2001,,87,"Comedy,Crime",6.3,1572
tt0206917,movie,The Man Who Cried,The Man Who Cried,0,2000,,100,"Drama,Music,Romance",6.1,17166
tt0206926,movie,Maybe Baby,Maybe Baby,0,2000,,104,"Comedy,Romance",5.6,6281
tt0206963,movie,My First Mister,My First Mister,0,2001,,109,"Comedy,Drama,Romance",7.1,6137
tt0207161,movie,Time Share,Time Share,0,2000,,87,"Comedy,Family,Romance",5.7,1516
tt0207198,movie,What to Do in Case of Fire,"Was tun, wenn's brennt?",0,2001,,101,"Action,Comedy,Drama",6.8,3803
tt0207201,movie,What Women Want,What Women Want,0,2000,,127,"Comedy,Fantasy,Romance",6.5,239228
tt0207524,movie,How to Kill Your Neighbor's Dog,How to Kill Your Neighbor's Dog,0,2000,,107,"Comedy,Drama",6.8,3734
tt0208003,movie,Big Momma's House,Big Momma's House,0,2000,,99,"Action,Comedy,Crime",5.3,96319
tt0208026,movie,A Chinese in a Coma,C'era un cinese in coma,0,2000,,108,Comedy,5.7,1339
tt0208032,movie,Making Love,Canone inverso - Making Love,0,2000,,107,Drama,7.0,1328
tt0208092,movie,Snatch,Snatch,0,2000,,102,"Comedy,Crime",8.2,978780
tt0208181,movie,Todo el poder,Todo el poder,0,2000,,105,Crime,6.6,1280
tt0208196,movie,Happy Accidents,Happy Accidents,0,2000,,110,"Comedy,Romance",7.1,10615
tt0208675,movie,Compassionate Sex,Sexo por compasión,0,2000,,109,Comedy,7.0,1372
tt0208874,movie,The Contender,The Contender,0,2000,,126,"Drama,Thriller",6.9,26109
tt0208911,movie,The King Is Alive,The King Is Alive,0,2000,,110,Drama,6.3,2055
tt0208988,movie,Get Carter,Get Carter,0,2000,,102,"Action,Crime,Drama",5.2,39253
tt0208990,movie,The Son's Room,La stanza del figlio,0,2001,,99,Drama,7.3,21364
tt0208993,movie,Downtown 81,Downtown 81,0,2000,,72,"Comedy,Drama,Music",6.9,1783
tt0209037,movie,Everybody's Famous!,Iedereen beroemd!,0,2000,,97,"Comedy,Drama,Music",6.9,3375
tt0209077,movie,Ken Park,Ken Park,0,2002,,93,Drama,5.8,32152
tt0209144,movie,Memento,Memento,0,2000,,113,"Mystery,Thriller",8.4,1439968
tt0209163,movie,The Mummy Returns,The Mummy Returns,0,2001,,130,"Action,Adventure,Fantasy",6.4,368912
tt0209180,movie,Sky Hook,Nebeska udica,0,2000,,95,"Drama,Sport,War",8.2,5679
tt0209322,movie,Skipped Parts,Skipped Parts,0,2000,,100,"Comedy,Drama,Romance",6.2,3917
tt0209475,movie,The Wedding Planner,The Wedding Planner,0,2001,,103,"Comedy,Romance",5.4,93345
tt0209958,movie,The Cell,The Cell,0,2000,,107,"Crime,Horror,Sci-Fi",6.4,115042
tt0210065,movie,Gangster No. 1,Gangster No. 1,0,2000,,103,"Crime,Drama,Thriller",6.7,15895
tt0210070,movie,Ginger Snaps,Ginger Snaps,0,2000,,108,"Drama,Fantasy,Horror",6.8,57896
tt0210075,movie,Girlfight,Girlfight,0,2000,,110,"Drama,Sport",6.7,10724
tt0210094,movie,Happy Campers,Happy Campers,0,2001,,94,Comedy,5.4,2885
tt0210299,movie,Songcatcher,Songcatcher,0,2000,,109,"Drama,Music",7.3,3845
tt0210358,movie,Things You Can Tell Just by Looking at Her,Things You Can Tell Just by Looking at Her,0,2000,,109,"Drama,Romance",6.4,7697
tt0210382,movie,The Weight of Water,The Weight of Water,0,2000,,114,"Crime,Drama,Mystery",5.8,10503
tt0210567,movie,Beautiful,Beautiful,0,2000,,112,"Comedy,Drama",5.7,4500
tt0210584,movie,Bootmen,Bootmen,0,2000,,95,"Comedy,Drama,Romance",6.2,2529
tt0210616,movie,Center Stage,Center Stage,0,2000,,115,"Drama,Music,Romance",6.7,22793
tt0210943,movie,Relative Values,Relative Values,0,2000,,87,Comedy,6.4,2764
tt0210945,movie,Remember the Titans,Remember the Titans,0,2000,,113,"Biography,Comedy,Drama",7.8,250826
tt0211181,movie,102 Dalmatians,102 Dalmatians,0,2000,,100,"Adventure,Comedy,Family",4.9,42014
tt0211387,movie,Water Drops on Burning Rocks,Gouttes d'eau sur pierres brûlantes,0,2000,,82,"Comedy,Drama,Romance",6.7,7302
tt0211443,movie,Jason X,Jason X,0,2001,,92,"Action,Horror,Sci-Fi",4.5,67062
tt0211465,movie,Knockaround Guys,Knockaround Guys,0,2001,,92,"Crime,Drama,Thriller",6.1,25819
tt0211492,movie,The Luzhin Defence,The Luzhin Defence,0,2000,,109,"Drama,Romance",6.8,5040
tt0211661,movie,Terror Tract,Terror Tract,0,2000,,96,"Comedy,Horror,Romance",6.0,2066
tt0211718,movie,Vengo,Vengo,0,2000,,90,"Biography,Drama,Musical",7.3,3130
tt0211900,movie,Actors,Les acteurs,0,2000,,103,Comedy,5.9,1436
tt0211915,movie,Amélie,Le Fabuleux Destin d'Amélie Poulain,0,2001,,122,"Comedy,Romance",8.2,842140
tt0211933,movie,Awake,Awake,0,2007,,84,"Crime,Drama,Mystery",6.5,88095
tt0211938,movie,Bait,Bait,0,2000,,119,"Action,Comedy,Crime",5.7,12461
tt0211941,movie,Beat,Beat,0,2000,,93,Drama,5.4,1724
tt0211946,movie,Berlin Calling,Berlin Calling,0,2008,,109,"Comedy,Drama,Music",7.2,16041
tt0212132,movie,The Tracker,The Tracker,0,2002,,90,"Drama,Western",7.3,3517
tt0212338,movie,Meet the Parents,Meet the Parents,0,2000,,108,"Comedy,Romance",7.0,379757
tt0212346,movie,Miss Congeniality,Miss Congeniality,0,2000,,109,"Action,Comedy,Crime",6.4,249323
tt0212380,movie,Blow Dry,Blow Dry,0,2001,,90,"Comedy,Drama,Romance",6.2,9616
tt0212604,movie,Tully,Tully,0,2000,,102,Drama,7.3,2050
tt0212712,movie,2046,2046,0,2004,,129,"Drama,Romance,Sci-Fi",7.4,64644
tt0212720,movie,A.I. Artificial Intelligence,A.I. Artificial Intelligence,0,2001,,146,"Adventure,Drama,Sci-Fi",7.2,340621
tt0212742,movie,After Alice,After Alice,0,2000,,100,"Crime,Drama,Mystery",5.3,1828
tt0212815,movie,Big Eden,Big Eden,0,2000,,118,"Comedy,Drama,Romance",7.3,5434
tt0212826,movie,Bread and Roses,Bread and Roses,0,2000,,110,Drama,7.0,6398
tt0212830,movie,Bruiser,Bruiser,0,2000,,99,"Horror,Mystery",5.3,6966
tt0212867,movie,Soulkeeper,Soulkeeper,0,2001,,105,"Action,Adventure,Comedy",4.9,1340
tt0212879,movie,Citizen Toxie: The Toxic Avenger IV,Citizen Toxie: The Toxic Avenger IV,0,2000,,109,"Action,Comedy,Fantasy",5.8,6944
tt0212910,movie,Delivering Milo,Delivering Milo,0,2001,,94,"Comedy,Drama,Fantasy",5.8,1442
tt0212974,movie,Groove,Groove,0,2000,,86,"Drama,Music",6.6,4758
tt0212985,movie,Hannibal,Hannibal,0,2001,,131,"Crime,Drama,Thriller",6.8,314527
tt0213149,movie,Pearl Harbor,Pearl Harbor,0,2001,,183,"Action,Drama,Romance",6.3,370654
tt0213203,movie,Rugrats in Paris,Rugrats in Paris: The Movie,0,2000,,78,"Adventure,Animation,Comedy",6.2,14597
tt0213790,movie,The Ladies Man,The Ladies Man,0,2000,,84,Comedy,5.2,14486
tt0213802,movie,Legion of the Dead,Legion of the Dead,0,2001,,89,"Comedy,Horror",3.3,1989
tt0213847,movie,Malena,Malèna,0,2000,,108,"Drama,Romance,War",7.4,125349
tt0213890,movie,Mohabbatein,Mohabbatein,0,2000,,216,"Drama,Musical,Romance",7.1,37531
tt0213985,movie,Partition,Partition,0,2007,,116,"Drama,Romance",6.9,2729
tt0214265,movie,Vajont - La diga del disonore,Vajont - La diga del disonore,0,2001,,116,Drama,6.4,1134
tt0214289,movie,Would I Lie to You? 2,La vérité si je mens! 2,0,2001,,105,Comedy,6.3,3981
tt0214388,movie,100 Girls,100 Girls,0,2000,,94,"Comedy,Romance",5.8,23287
tt0214529,movie,Belphegor: Phantom of the Louvre,Belphégor - Le fantôme du Louvre,0,2001,,97,"Fantasy,Horror,Mystery",4.5,5451
tt0214871,movie,The Last Patrol,The Last Patrol,0,2000,,95,"Action,Drama,Sci-Fi",3.7,1754
tt0214878,movie,The Libertine,Le libertin,0,2000,,100,"Comedy,History",6.2,1932
tt0215129,movie,Road Trip,Road Trip,0,2000,,93,Comedy,6.5,189352
tt0215135,movie,Route 666,Route 666,0,2001,,86,"Action,Horror,Thriller",4.4,4094
tt0215516,movie,Nobody's Baby,Nobody's Baby,0,2001,,110,"Comedy,Drama",6.2,1851
tt0215545,movie,Bamboozled,Bamboozled,0,2000,,135,"Comedy,Drama,Music",6.7,13101
tt0215681,movie,Crazy,Crazy,0,2000,,97,Drama,6.6,4640
tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001,,131,"Action,Drama,War",7.5,294082
tt0216216,movie,The 6th Day,The 6th Day,0,2000,,123,"Action,Mystery,Sci-Fi",6.0,134263
tt0216417,movie,The Wog Boy,The Wog Boy,0,2000,,92,Comedy,5.8,2424
tt0216578,movie,Murderous Maids,Les blessures assassines,0,2000,,94,"Biography,Crime,Drama",6.8,1390
tt0216584,movie,Bob the Butler,Bob the Butler,0,2005,,90,"Comedy,Family",5.6,4465
tt0216605,movie,The Captive,La Captive,0,2000,,118,"Drama,Music,Romance",6.0,2417
tt0216620,movie,Christina's House,Christina's House,0,2000,,96,"Crime,Horror,Mystery",4.4,2569
tt0216625,movie,Code Unknown,Code inconnu: Récit incomplet de divers voyages,0,2000,,118,Drama,7.1,16468
tt0216651,movie,Vampire Hunter D: Bloodlust,Banpaia hantâ D,0,2000,,103,"Action,Animation,Drama",7.7,41787
tt0216689,movie,Les Destinées,Les destinées sentimentales,0,2000,,180,"Drama,Romance",6.7,1438
tt0216741,movie,Erkan & Stefan,Erkan & Stefan,0,2000,,87,Comedy,4.9,2452
tt0216746,movie,Bad Girls from Valley High,Bad Girls from Valley High,0,2005,,84,"Comedy,Romance",3.7,2021
tt0216772,movie,Turn It Up,Turn It Up,0,2000,,86,"Action,Crime,Drama",4.2,1551
tt0216787,movie,The Taste of Others,Le goût des autres,0,2000,,112,"Comedy,Drama,Romance",7.2,11226
tt0216799,movie,Harrison's Flowers,Harrison's Flowers,0,2000,,121,"Drama,Romance,War",7.0,7105
tt0216800,movie,With a Friend Like Harry...,"Harry, un ami qui vous veut du bien",0,2000,,117,"Comedy,Drama,Mystery",7.1,11219
tt0216841,movie,Jet Set,Jet Set,0,2000,,106,Comedy,4.2,1133
tt0216911,movie,Most Promising Young Actress,Meilleur espoir féminin,0,2000,,100,Comedy,6.1,1133
tt0216930,movie,My 5 Wives,My 5 Wives,0,2000,,100,Comedy,4.8,2015
tt0217019,movie,Sade,Sade,0,2000,,100,"Biography,Drama,History",6.0,1945
tt0217086,movie,Devil in the Flesh 2,Devil in the Flesh 2,0,2000,,92,"Horror,Thriller",4.7,1698
tt0217119,movie,A Matter of Taste,Une affaire de goût,0,2000,,90,"Crime,Drama,Thriller",6.9,1739
tt0217331,movie,The Convent,The Convent,0,2000,,79,"Comedy,Horror",5.2,3529
tt0217355,movie,Dancing at the Blue Iguana,Dancing at the Blue Iguana,0,2000,,123,"Drama,Mystery",5.7,4401
tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,,167,"Crime,Drama",7.5,507254
tt0217629,movie,Looking for Alibrandi,Looking for Alibrandi,0,2000,,103,"Comedy,Drama,Romance",7.0,3835
tt0217630,movie,Loser,Loser,0,2000,,98,"Comedy,Romance",5.4,30896
tt0217756,movie,Ready to Rumble,Ready to Rumble,0,2000,,107,"Comedy,Sport",5.4,16213
tt0217824,movie,Goodbye Charlie Bright,Goodbye Charlie Bright,0,2001,,87,"Comedy,Drama",6.3,1915
tt0217869,movie,Unbreakable,Unbreakable,0,2000,,106,"Drama,Mystery,Sci-Fi",7.3,468965
tt0217978,movie,'R Xmas,'R Xmas,0,2001,,85,"Crime,Drama,Thriller",5.7,1762
tt0218067,movie,The Calling,The Calling,0,2000,,89,"Horror,Thriller",4.4,2186
tt0218080,movie,Agent Red,Agent Red,0,2000,,95,"Action,Drama,Thriller",3.4,1429
tt0218107,movie,Circuit,Circuit,0,2001,,130,"Drama,Romance",5.6,1225
tt0218112,movie,American Women,The Closer You Get,0,2000,,90,Comedy,6.2,1590
tt0218141,movie,Deeply,Deeply,0,2000,,101,"Drama,Fantasy,Mystery",5.9,1858
tt0218182,movie,An Everlasting Piece,An Everlasting Piece,0,2000,,103,Comedy,6.2,1820
tt0218378,movie,The Claim,The Claim,0,2000,,120,"Drama,Romance,Western",6.3,7135
tt0218379,movie,Kippur,Kippur,0,2000,,117,"Drama,War",6.3,2060
tt0218533,movie,Pukar,Pukar,0,2000,,176,"Action,Drama,Romance",6.7,2818
tt0218581,movie,Scarlet Diva,Scarlet Diva,0,2000,,90,Drama,5.0,2975
tt0218616,movie,Some Voices,Some Voices,0,2000,,101,"Comedy,Drama",6.6,1585
tt0218619,movie,Soul Survivors,Soul Survivors,0,2001,,84,"Horror,Mystery,Thriller",4.0,10246
tt0218625,movie,The St. Francisville Experiment,The St. Francisville Experiment,0,2000,,79,"Horror,Mystery,Thriller",3.9,1857
tt0218817,movie,Antitrust,Antitrust,0,2001,,108,"Action,Crime,Drama",6.1,31515
tt0218839,movie,Best in Show,Best in Show,0,2000,,90,Comedy,7.5,75840
tt0218864,movie,Buying the Cow,Buying the Cow,0,2002,,88,"Comedy,Romance",5.8,7836
tt0218922,movie,Original Sin,Original Sin,0,2001,,116,"Crime,Drama,Mystery",6.0,63602
tt0218967,movie,The Family Man,The Family Man,0,2000,,125,"Comedy,Drama,Fantasy",6.9,131244
tt0219171,movie,Ripley Under Ground,Ripley Under Ground,0,2005,,101,"Crime,Drama,Thriller",5.9,3086
tt0219288,movie,Loners,Samotári,0,2000,,103,Comedy,7.5,3448
tt0219374,movie,Unconditional Love,Unconditional Love,0,2002,,124,"Comedy,Drama,Musical",6.7,4028
tt0219400,movie,Waking Up in Reno,Waking Up in Reno,0,2002,,91,"Comedy,Romance",5.5,6559
tt0219405,movie,Waydowntown,Waydowntown,0,2000,,87,Comedy,6.7,1940
tt0219519,movie,Beyond Suspicion,Auggie Rose,0,2000,,109,"Drama,Mystery,Romance",6.2,1837
tt0219653,movie,Dracula 2000,Dracula 2000,0,2000,,99,"Action,Fantasy,Horror",4.9,38859
tt0219699,movie,The Gift,The Gift,0,2000,,111,"Drama,Fantasy,Horror",6.7,81661
tt0219822,movie,Human Nature,Human Nature,0,2001,,96,"Comedy,Drama",6.4,19575
tt0219854,movie,The Kid,The Kid,0,2000,,104,"Comedy,Family,Fantasy",6.1,46471
tt0219952,movie,Lucky Numbers,Lucky Numbers,0,2000,,105,"Comedy,Crime",5.1,11327
tt0219965,movie,Bandits,Bandits,0,2001,,123,"Action,Comedy,Crime",6.5,74534
tt0220099,movie,The Tigger Movie,The Tigger Movie,0,2000,,77,"Adventure,Animation,Comedy",6.4,21837
tt0220100,movie,Timecode,Timecode,0,2000,,97,"Drama,Romance",6.0,7362
tt0220157,movie,When Brendan Met Trudy,When Brendan Met Trudy,0,2000,,95,"Comedy,Romance",6.5,1363
tt0220343,movie,Briar Patch,Briar Patch,0,2002,,103,"Drama,Romance,Thriller",5.4,1404
tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,0,2002,,90,"Horror,Thriller",3.9,54131
tt0220580,movie,Intacto,Intacto,0,2001,,108,"Drama,Fantasy,Romance",6.7,14228
tt0220623,movie,Executive Protection,Livvakterna,0,2001,,112,"Action,Crime,Thriller",6.3,5025
